codigo_aeronave,codigo_ocorrencia,matricula,codigo_operador,equipamento,fabricante,modelo,tipo_motor,quantidade_motores,peso_maximo_decolagem,quantidade_assentos,ano_fabricacao,pais_registro,categoria_registro,categoria_aviacao,origem_voo,destino_voo,fase_operacao,tipo_operacao,nivel_dano,quantidade_fatalidades,dia_extracao
7157,43042,PTNVM,3992,AVIÃO,"NEIVA INDUSTRIA AERONAUTICA",EMB-711T,PISTÃO,1,1247,4,1980,BRASIL,TPP,PARTICULAR,****,****,DECOLAGEM,PRIVADA,NENHUM,NULL,2016-07-30
7170,41832,PTRUZ,5365,AVIÃO,"NEIVA INDUSTRIA AERONAUTICA",EMB-810D,PISTÃO,2,2155,7,1984,BRASIL,TPX,"TÁXI AÉREO",****,****,TÁXI,"TÁXI AÉREO",SUBSTANCIAL,NULL,2016-07-30
7180,44887,PTNEX,3992,AVIÃO,"NEIVA INDUSTRIA AERONAUTICA",EMB-711C,PISTÃO,1,1202,4,1976,BRASIL,TPP,PARTICULAR,****,****,DESCIDA,PRIVADA,LEVE,NULL,2016-07-30
7228,30895,PTGXD,4722,AVIÃO,"NEIVA INDUSTRIA AERONAUTICA",EMB-201A,PISTÃO,1,1800,1,1981,BRASIL,SAE-AG,AGRÍCOLA,****,****,ESPECIALIZADA,AGRÍCOLA,DESTRUÍDA,1,2016-07-30
7239,35255,PTGXP,1703,AVIÃO,"NEIVA INDUSTRIA AERONAUTICA",EMB-201A,PISTÃO,1,1800,1,1981,BRASIL,SAE-AG,AGRÍCOLA,****,****,"NAVEGAÇÃO A BAIXA ALTURA",AGRÍCOLA,SUBSTANCIAL,NULL,2016-07-30
7293,50984,PTUFB,3992,AVIÃO,"NEIVA INDUSTRIA AERONAUTICA",EMB-201A,PISTÃO,1,1800,1,1989,BRASIL,SAE-AG,AGRÍCOLA,****,****,ESPECIALIZADA,AGRÍCOLA,SUBSTANCIAL,NULL,2016-07-30
7305,53377,PPGUU,178,AVIÃO,"NEIVA INDUSTRIA AERONAUTICA",56-C,PISTÃO,1,660,2,1962,BRASIL,PRI,INSTRUÇÃO,SSAK,SSAK,POUSO,INSTRUÇÃO,SUBSTANCIAL,NULL,2016-07-30
7313,27347,PTHQW,1576,HELICÓPTERO,"BELL HELICOPTER",206B,TURBOEIXO,1,1451,5,1982,BRASIL,TPX,"TÁXI AÉREO",****,****,INDETERMINADA,"TÁXI AÉREO",SUBSTANCIAL,NULL,2016-07-30
7316,53264,PTRKA,3992,AVIÃO,"NEIVA INDUSTRIA AERONAUTICA",EMB-711ST,PISTÃO,1,1315,4,1981,BRASIL,TPP,PARTICULAR,SWFR,SWFR,CRUZEIRO,PRIVADA,SUBSTANCIAL,NULL,2016-07-30
7332,53103,PTIZS,283,AVIÃO,"PIPER AIRCRAFT",PA-28-140,PISTÃO,1,975,2,1973,BRASIL,PRI,INSTRUÇÃO,SBMT,SDTB,POUSO,INSTRUÇÃO,SUBSTANCIAL,NULL,2016-07-30
7367,52286,PPGBK,2361,AVIÃO,"AERO BOERO",AB-115,PISTÃO,1,770,2,1991,BRASIL,PRI,INSTRUÇÃO,SBBI,****,DECOLAGEM,INSTRUÇÃO,SUBSTANCIAL,NULL,2016-07-30
7381,45754,PPFLH,193,AVIÃO,"AERO BOERO",AB-115,PISTÃO,1,770,2,1990,BRASIL,PRI,INSTRUÇÃO,SWNV,****,"CORRIDA APÓS POUSO",INSTRUÇÃO,SUBSTANCIAL,NULL,2016-07-30
7412,40732,PTBXF,1289,AVIÃO,"CESSNA AIRCRAFT",150E,PISTÃO,1,726,2,1965,BRASIL,PRI,INSTRUÇÃO,****,****,MANOBRA,INSTRUÇÃO,NENHUM,NULL,2016-07-30
7412,44649,PTBXF,1289,AVIÃO,"CESSNA AIRCRAFT",150E,PISTÃO,1,726,2,1965,BRASIL,PRI,INSTRUÇÃO,****,****,MANOBRA,INSTRUÇÃO,NENHUM,NULL,2016-07-30
7437,43704,PTGHP,3737,AVIÃO,"NEIVA INDUSTRIA AERONAUTICA",EMB-201,PISTÃO,1,1800,1,1975,BRASIL,SAE-AG,AGRÍCOLA,****,****,"OUTRA FASE",AGRÍCOLA,DESTRUÍDA,1,2016-07-30
7443,53437,PTGGW,6012,AVIÃO,"NEIVA INDUSTRIA AERONAUTICA",EMB-201,PISTÃO,1,1800,1,1976,BRASIL,SAE-AG,AGRÍCOLA,****,****,ESPECIALIZADA,AGRÍCOLA,SUBSTANCIAL,NULL,2016-07-30
7455,38421,PTEMR,3992,AVIÃO,EMBRAER,EMB-810C,PISTÃO,2,2073,6,1977,BRASIL,TPP,PARTICULAR,****,****,POUSO,PRIVADA,LEVE,NULL,2016-07-30
7455,45212,PTEMR,3992,AVIÃO,EMBRAER,EMB-810C,PISTÃO,2,2073,6,1977,BRASIL,TPP,PARTICULAR,****,****,POUSO,PRIVADA,SUBSTANCIAL,NULL,2016-07-30
7499,33077,PTHNL,3992,HELICÓPTERO,HELIBRAS,HB-350B,TURBOEIXO,1,1950,6,1990,BRASIL,TPP,PARTICULAR,SIBH,SJGM,DECOLAGEM,PRIVADA,SUBSTANCIAL,NULL,2016-07-30
7547,53543,PTLKW,3992,AVIÃO,"CESSNA AIRCRAFT",210R,PISTÃO,1,1746,6,1986,BRASIL,TPP,PARTICULAR,SBDN,SSJI,DECOLAGEM,PRIVADA,SUBSTANCIAL,NULL,2016-07-30
7550,52934,PTGQN,1885,AVIÃO,"NEIVA INDUSTRIA AERONAUTICA",EMB-201A,PISTÃO,1,1800,1,1977,BRASIL,SAE-AG,AGRÍCOLA,****,****,ESPECIALIZADA,AGRÍCOLA,DESTRUÍDA,1,2016-07-30
7553,27389,PTOPL,3992,AVIÃO,"PIPER AIRCRAFT",PA-34-200T,PISTÃO,2,2072,7,1980,BRASIL,TPP,PARTICULAR,****,****,INDETERMINADA,PRIVADA,***,NULL,2016-07-30
7562,44903,PPHBL,288,AVIÃO,"CIA AERONAUTICA PAULISTA",CAP-4,PISTÃO,1,587,2,1948,BRASIL,PRI,INSTRUÇÃO,****,****,SUBIDA,INSTRUÇÃO,NENHUM,NULL,2016-07-30
7610,38658,PTUEP,336,AVIÃO,"NEIVA INDUSTRIA AERONAUTICA",EMB-201A,PISTÃO,1,1800,1,1989,BRASIL,SAE-AG,AGRÍCOLA,****,****,"NAVEGAÇÃO A BAIXA ALTURA",AGRÍCOLA,SUBSTANCIAL,NULL,2016-07-30
7632,38639,PTLMU,4159,AVIÃO,"BEECH AIRCRAFT",58,PISTÃO,2,2449,6,1982,BRASIL,ADE,"ADMINISTRAÇÃO DIRETA",****,****,"CORRIDA APÓS POUSO",POLICIAL,LEVE,NULL,2016-07-30
7635,32635,PPEIB,1347,AVIÃO,EMBRAER,EMB-810D,PISTÃO,2,2155,7,1984,BRASIL,TPX,"TÁXI AÉREO",****,****,POUSO,"TÁXI AÉREO",***,NULL,2016-07-30
7658,43404,PPHLV,160,AVIÃO,"NEIVA INDUSTRIA AERONAUTICA",56-C-1,PISTÃO,1,660,2,1962,BRASIL,PRI,INSTRUÇÃO,****,****,DECOLAGEM,INSTRUÇÃO,SUBSTANCIAL,2,2016-07-30
7681,45307,PPGMI,158,AVIÃO,"AERO BOERO",AB-115,PISTÃO,1,770,2,1992,BRASIL,PRI,INSTRUÇÃO,SSBL,SSBL,POUSO,INSTRUÇÃO,SUBSTANCIAL,NULL,2016-07-30
7681,53356,PPGMI,158,AVIÃO,"AERO BOERO",AB-115,PISTÃO,1,770,2,1992,BRASIL,PRI,INSTRUÇÃO,SSBL,SSBL,POUSO,INSTRUÇÃO,SUBSTANCIAL,NULL,2016-07-30
7681,40358,PPGMI,158,AVIÃO,"AERO BOERO",AB-115,PISTÃO,1,770,2,1992,BRASIL,PRI,INSTRUÇÃO,SSBL,SSBL,"CORRIDA APÓS POUSO",INSTRUÇÃO,SUBSTANCIAL,NULL,2016-07-30
7710,46280,PTDZA,3734,AVIÃO,"CESSNA AIRCRAFT",A188A,PISTÃO,1,1497,1,1971,BRASIL,SAE-AG,AGRÍCOLA,****,****,DECOLAGEM,AGRÍCOLA,SUBSTANCIAL,NULL,2016-07-30
7715,34755,PTGHX,93,AVIÃO,"NEIVA INDUSTRIA AERONAUTICA",EMB-201,PISTÃO,1,1800,1,1975,BRASIL,SAE-AG,AGRÍCOLA,SIWJ,****,"NAVEGAÇÃO A BAIXA ALTURA",AGRÍCOLA,SUBSTANCIAL,NULL,2016-07-30
7717,45598,PPGXN,160,AVIÃO,"NEIVA INDUSTRIA AERONAUTICA",56-C,PISTÃO,1,660,2,1961,BRASIL,PRI,INSTRUÇÃO,****,****,DECOLAGEM,INSTRUÇÃO,SUBSTANCIAL,NULL,2016-07-30
7730,27469,PTOUY,3992,AVIÃO,"CESSNA AIRCRAFT",T210N,PISTÃO,1,1814,6,1982,BRASIL,TPP,PARTICULAR,SWFN,SWBR,"ARREMETIDA NO SOLO",PRIVADA,DESTRUÍDA,NULL,2016-07-30
7734,26643,PTJUM,3992,AVIÃO,"CESSNA AIRCRAFT",182P,PISTÃO,1,1338,4,1974,BRASIL,TPP,PARTICULAR,****,****,CRUZEIRO,PRIVADA,DESTRUÍDA,NULL,2016-07-30
7780,49795,PTVHR,3992,AVIÃO,"NEIVA INDUSTRIA AERONAUTICA",EMB-711ST,PISTÃO,1,1315,4,1989,BRASIL,TPP,PARTICULAR,SNOZ,SNCP,CRUZEIRO,PRIVADA,LEVE,NULL,2016-07-30
7787,31475,PTKEB,3992,AVIÃO,"CESSNA AIRCRAFT",210L,PISTÃO,1,1724,6,1974,BRASIL,TPP,PARTICULAR,****,SJNP,DECOLAGEM,PRIVADA,SUBSTANCIAL,NULL,2016-07-30
7800,26120,PTAGT,327,AVIÃO,"CESSNA AIRCRAFT",170A,PISTÃO,1,998,4,1951,BRASIL,SAE-AP,ESPECIALIZADA,****,****,"OUTRA FASE",ESPECIALIZADA,SUBSTANCIAL,NULL,2016-07-30
7806,45749,PTLSL,3992,AVIÃO,"CESSNA AIRCRAFT",172RG,PISTÃO,1,1202,4,1981,BRASIL,TPP,PARTICULAR,SBBI,SDBW,POUSO,PRIVADA,SUBSTANCIAL,NULL,2016-07-30
7819,28395,PTRVI,3992,AVIÃO,"NEIVA INDUSTRIA AERONAUTICA",EMB-810D,PISTÃO,2,2155,7,1985,BRASIL,TPP,PARTICULAR,SBCY,****,CRUZEIRO,PRIVADA,DESTRUÍDA,6,2016-07-30
7855,53180,PTKDZ,3992,AVIÃO,"CESSNA AIRCRAFT",182P,PISTÃO,1,1338,5,1974,BRASIL,TPP,PARTICULAR,SNAG,SNAG,SUBIDA,PRIVADA,SUBSTANCIAL,NULL,2016-07-30
7867,53427,PTOQW,6009,AVIÃO,"CHINCUL SACAIFI",PA-25-260,PISTÃO,1,1315,1,1992,BRASIL,SAE-AG,AGRÍCOLA,****,****,ESPECIALIZADA,AGRÍCOLA,SUBSTANCIAL,NULL,2016-07-30
7883,53491,PTVCA,4244,AVIÃO,"NEIVA INDUSTRIA AERONAUTICA",EMB-720D,PISTÃO,1,1633,7,1986,BRASIL,TPX,"TÁXI AÉREO",SWNK,SWUI,CRUZEIRO,"TÁXI AÉREO",SUBSTANCIAL,NULL,2016-07-30
7933,44762,PTHVK,5956,HELICÓPTERO,"ROBINSON HELICOPTER","R22 BETA",PISTÃO,1,622,2,1990,BRASIL,PRI,INSTRUÇÃO,SBMT,SBMT,MANOBRA,INSTRUÇÃO,SUBSTANCIAL,NULL,2016-07-30
7985,35176,PTHVD,3800,HELICÓPTERO,"ROBINSON HELICOPTER",R22,PISTÃO,1,621,2,1989,BRASIL,PRI,INSTRUÇÃO,SBJR,SBJR,MANOBRA,INSTRUÇÃO,SUBSTANCIAL,NULL,2016-07-30
7991,26099,PTBII,3564,AVIÃO,"PIPER AIRCRAFT",PA-25-235,PISTÃO,1,1315,1,1968,BRASIL,SAE-AG,AGRÍCOLA,****,****,"NAVEGAÇÃO A BAIXA ALTURA",AGRÍCOLA,SUBSTANCIAL,NULL,2016-07-30
7991,43774,PTBII,112,AVIÃO,"PIPER AIRCRAFT",PA-25-235,PISTÃO,1,1315,1,1968,BRASIL,SAE-AG,AGRÍCOLA,****,****,ESPECIALIZADA,AGRÍCOLA,SUBSTANCIAL,NULL,2016-07-30
8051,60612,PTWPP,3992,AVIÃO,"MAULE AIRCRAFT",M-7-235B,PISTÃO,1,1134,5,1995,BRASIL,TPP,PARTICULAR,SSBG,SSBG,POUSO,PRIVADA,SUBSTANCIAL,NULL,2016-07-30
8132,38820,PTYAS,3992,HELICÓPTERO,"ROBINSON HELICOPTER",R44,PISTÃO,1,1088,4,1994,BRASIL,TPP,PARTICULAR,****,****,CRUZEIRO,PRIVADA,SUBSTANCIAL,NULL,2016-07-30
8165,47894,PPELB,4790,HELICÓPTERO,"EUROCOPTER FRANCE","SA 365 N1",TURBOEIXO,2,4100,9,1990,BRASIL,ADE,"ADMINISTRAÇÃO DIRETA",****,****,MANOBRA,POLICIAL,NENHUM,NULL,2016-07-30
8183,31036,PTWJJ,95,AVIÃO,"CESSNA AIRCRAFT",A188B,PISTÃO,1,1905,1,1978,BRASIL,SAE-AG,AGRÍCOLA,****,****,ESPECIALIZADA,AGRÍCOLA,SUBSTANCIAL,NULL,2016-07-30
8187,28235,PTOLJ,624,AVIÃO,EMBRAER,EMB-810C,PISTÃO,2,2073,7,1980,BRASIL,TPX,"TÁXI AÉREO",****,****,INDETERMINADA,"TÁXI AÉREO",***,NULL,2016-07-30
8194,43656,PTHGP,3992,HELICÓPTERO,"HUGHES HELICOPTER",269A-1,PISTÃO,1,759,2,1964,BRASIL,TPP,PARTICULAR,SBBR,SBGO,DECOLAGEM,PRIVADA,DESTRUÍDA,NULL,2016-07-30
8237,29915,PTWAW,3821,AVIÃO,EMBRAER,EMB-110,TURBOÉLICE,2,5600,17,1976,BRASIL,TPX,"TÁXI AÉREO",****,****,TÁXI,"TÁXI AÉREO",LEVE,NULL,2016-07-30
8270,29619,PTLNW,3660,AVIÃO,EMBRAER,EMB-110P1,TURBOÉLICE,2,5670,20,1981,BRASIL,TPR,REGULAR,****,****,SUBIDA,REGULAR,NENHUM,NULL,2016-07-30
8282,52981,PTNAB,3992,AVIÃO,"NEIVA INDUSTRIA AERONAUTICA",EMB-710C,PISTÃO,1,1361,4,1975,BRASIL,TPP,PARTICULAR,SWUZ,SWUZ,DECOLAGEM,PRIVADA,SUBSTANCIAL,2,2016-07-30
8316,50320,PTHZQ,3433,HELICÓPTERO,HELIBRAS,"AS 350 B2",TURBOEIXO,1,2250,6,1996,BRASIL,S00,MÚLTIPLA,SBIL,SBIL,PAIRADO,"NÃO REGULAR",SUBSTANCIAL,NULL,2016-07-30
8343,46258,PTYPY,3992,HELICÓPTERO,"ROBINSON HELICOPTER",R44,PISTÃO,1,1088,4,1997,BRASIL,TPP,PARTICULAR,SBMT,SBMT,CRUZEIRO,PRIVADA,SUBSTANCIAL,NULL,2016-07-30
8428,34842,PPGOW,279,AVIÃO,"AERO BOERO",AB-115,PISTÃO,1,770,2,1993,BRASIL,PRI,INSTRUÇÃO,SBSJ,SBSJ,"CORRIDA APÓS POUSO",INSTRUÇÃO,SUBSTANCIAL,NULL,2016-07-30
8432,38842,PTYEG,6067,HELICÓPTERO,"BELL HELICOPTER",206B,TURBOEIXO,1,1451,5,1996,BRASIL,ADE,"ADMINISTRAÇÃO DIRETA",****,****,"NAVEGAÇÃO A BAIXA ALTURA","NÃO REGULAR",SUBSTANCIAL,NULL,2016-07-30
8435,47025,PTGNV,5037,AVIÃO,"NEIVA INDUSTRIA AERONAUTICA",EMB-201,PISTÃO,1,1800,1,1976,BRASIL,SAE,ESPECIALIZADA,SDMH,****,ESPECIALIZADA,AGRÍCOLA,SUBSTANCIAL,NULL,2016-07-30
8456,45586,PTUIL,3705,AVIÃO,"NEIVA INDUSTRIA AERONAUTICA",EMB-202,PISTÃO,1,1800,1,1994,BRASIL,SAE,ESPECIALIZADA,****,****,"OUTRA FASE",AGRÍCOLA,LEVE,NULL,2016-07-30
8530,45894,PTLEZ,386,AVIÃO,"CESSNA AIRCRAFT",U206G,PISTÃO,1,1633,6,1977,BRASIL,TPX,"TÁXI AÉREO",****,****,"APROXIMAÇÃO FINAL","TÁXI AÉREO",SUBSTANCIAL,NULL,2016-07-30
8584,33024,PTOPI,896,AVIÃO,"CESSNA AIRCRAFT",402B,PISTÃO,2,2858,8,1973,BRASIL,TPX,"TÁXI AÉREO",****,****,POUSO,"TÁXI AÉREO",SUBSTANCIAL,NULL,2016-07-30
8621,50981,PTUDL,2022,AVIÃO,"NEIVA INDUSTRIA AERONAUTICA",EMB-201A,PISTÃO,1,1800,1,1987,BRASIL,SAE-AG,AGRÍCOLA,****,****,"APROXIMAÇÃO FINAL",AGRÍCOLA,SUBSTANCIAL,NULL,2016-07-30
8655,26622,PTSSO,5106,AVIÃO,"BOEING COMPANY",737-53A,JATO,2,58967,125,1990,BRASIL,TPR,REGULAR,****,****,INDETERMINADA,REGULAR,***,NULL,2016-07-30
8709,34956,PTNEE,3992,AVIÃO,"NEIVA INDUSTRIA AERONAUTICA",EMB-711C,PISTÃO,1,1202,4,1976,BRASIL,TPP,PARTICULAR,****,****,DECOLAGEM,PRIVADA,LEVE,NULL,2016-07-30
8710,30181,PTHLZ,1543,HELICÓPTERO,"EUROCOPTER FRANCE","AS 350 B2",TURBOEIXO,1,2250,6,1985,BRASIL,PRI,INSTRUÇÃO,****,****,PAIRADO,POLICIAL,DESTRUÍDA,3,2016-07-30
8720,41750,PTYBF,3800,HELICÓPTERO,"ROBINSON HELICOPTER",R22,PISTÃO,1,620,2,1988,BRASIL,PRI,INSTRUÇÃO,SBJR,****,PAIRADO,INSTRUÇÃO,SUBSTANCIAL,NULL,2016-07-30
8739,44661,PTMZC,4834,AVIÃO,"AIRBUS INDUSTRIE",A319-132,JATO,2,64000,154,1999,BRASIL,TPR,REGULAR,SBRJ,SBCF,SUBIDA,REGULAR,LEVE,NULL,2016-07-30
8740,46862,PTOGL,3992,AVIÃO,"CESSNA AIRCRAFT",208,TURBOÉLICE,1,3629,10,1986,BRASIL,TPP,PARTICULAR,SDOI,SDOI,"APROXIMAÇÃO FINAL",PRIVADA,SUBSTANCIAL,NULL,2016-07-30
8795,41409,PTUGD,1658,AVIÃO,"NEIVA INDUSTRIA AERONAUTICA",EMB-201A,PISTÃO,1,1800,1,1989,BRASIL,SAE,ESPECIALIZADA,****,****,ESPECIALIZADA,ESPECIALIZADA,LEVE,NULL,2016-07-30
8815,31396,PTUPZ,3992,AVIÃO,"NEIVA INDUSTRIA AERONAUTICA",EMB-202,PISTÃO,1,1800,1,2004,BRASIL,TPP,PARTICULAR,****,****,SUBIDA,AGRÍCOLA,SUBSTANCIAL,NULL,2016-07-30
8818,53111,PTGYG,1231,AVIÃO,"NEIVA INDUSTRIA AERONAUTICA",EMB-201A,PISTÃO,1,1800,1,1985,BRASIL,SAE-AG,AGRÍCOLA,****,****,ESPECIALIZADA,AGRÍCOLA,SUBSTANCIAL,NULL,2016-07-30
8821,49882,PTKYB,5679,AVIÃO,"CESSNA AIRCRAFT",150J,PISTÃO,1,726,2,1969,BRASIL,PRI,INSTRUÇÃO,SBBP,SBBP,DECOLAGEM,PRIVADA,SUBSTANCIAL,NULL,2016-07-30
8846,46566,PTVIR,3261,AVIÃO,"NEIVA INDUSTRIA AERONAUTICA",EMB-810D,PISTÃO,2,2155,6,1988,BRASIL,TPX,"TÁXI AÉREO",****,****,POUSO,"TÁXI AÉREO",SUBSTANCIAL,NULL,2016-07-30
8846,31456,PTVIR,1731,AVIÃO,"NEIVA INDUSTRIA AERONAUTICA",EMB-810D,PISTÃO,2,2155,6,1988,BRASIL,TPX,"TÁXI AÉREO",SSDO,SBCG,POUSO,"TÁXI AÉREO",SUBSTANCIAL,NULL,2016-07-30
8855,31975,PTYFV,3800,HELICÓPTERO,"ROBINSON HELICOPTER",R22,PISTÃO,1,590,2,1997,BRASIL,PRI,INSTRUÇÃO,****,****,"APROXIMAÇÃO FINAL",INSTRUÇÃO,SUBSTANCIAL,NULL,2016-07-30
8855,50809,PTYFV,3800,HELICÓPTERO,"ROBINSON HELICOPTER",R22,PISTÃO,1,590,2,1997,BRASIL,PRI,INSTRUÇÃO,****,****,INDETERMINADA,INSTRUÇÃO,NENHUM,2,2016-07-30
8855,38420,PTYFV,3800,HELICÓPTERO,"ROBINSON HELICOPTER",R22,PISTÃO,1,590,2,1997,BRASIL,PRI,INSTRUÇÃO,SBJR,SBJR,POUSO,INSTRUÇÃO,SUBSTANCIAL,NULL,2016-07-30
8925,52819,PTJSM,3992,AVIÃO,"CESSNA AIRCRAFT",U206F,PISTÃO,1,1633,6,1974,BRASIL,TPP,PARTICULAR,SSKG,SSGH,SUBIDA,PRIVADA,SUBSTANCIAL,2,2016-07-30
8939,49934,PTLVJ,3992,AVIÃO,"CESSNA AIRCRAFT",210N,PISTÃO,1,1724,6,1984,BRASIL,TPP,PARTICULAR,SBVG,SDUB,POUSO,PRIVADA,SUBSTANCIAL,NULL,2016-07-30
8954,26999,PTWJG,3992,AVIÃO,EMBRAER,EMB-120ER,TURBOÉLICE,2,11990,34,1988,BRASIL,TPP,PARTICULAR,****,****,POUSO,PRIVADA,***,NULL,2016-07-30
8957,43062,PTYPW,3992,HELICÓPTERO,"ROBINSON HELICOPTER",R44,PISTÃO,1,1088,4,1997,BRASIL,TPP,PARTICULAR,****,****,POUSO,PRIVADA,SUBSTANCIAL,NULL,2016-07-30
8957,52832,PTYPW,3992,HELICÓPTERO,"ROBINSON HELICOPTER",R44,PISTÃO,1,1088,4,1997,BRASIL,TPP,PARTICULAR,****,****,DECOLAGEM,PRIVADA,SUBSTANCIAL,NULL,2016-07-30
8964,53467,PTYRT,3992,HELICÓPTERO,"ROBINSON HELICOPTER",R44,PISTÃO,1,1089,3,1999,BRASIL,TPP,PARTICULAR,****,****,"NAVEGAÇÃO A BAIXA ALTURA",PRIVADA,***,NULL,2016-07-30
8969,31695,PPBRG,1000,AVIÃO,"BOEING COMPANY",707-323C,JATO,4,148327,7,1966,BRASIL,TPN,"NÃO REGULAR",****,****,DECOLAGEM,REGULAR,***,NULL,2016-07-30
8970,30041,PTMFV,3980,AVIÃO,"AEROSPATIALE AND ALENIA",ATR-42-300,TURBOÉLICE,2,16700,49,1987,BRASIL,TPR,REGULAR,****,****,SUBIDA,REGULAR,***,NULL,2016-07-30
8990,27081,PTHXK,2487,HELICÓPTERO,"EUROCOPTER DEUTSCHLAND",BO-105C,TURBOEIXO,2,2500,6,1988,BRASIL,TPX,"TÁXI AÉREO",****,****,INDETERMINADA,"TÁXI AÉREO",***,NULL,2016-07-30
9012,32195,PTRBS,1232,AVIÃO,EMBRAER,EMB-810C,PISTÃO,2,2073,6,1980,BRASIL,TPX,"TÁXI AÉREO",SNPC,SNWS,DESCIDA,"TÁXI AÉREO",DESTRUÍDA,2,2016-07-30
9035,25799,PTWRT,3992,AVIÃO,"PIPER AIRCRAFT",PA-34-220T,PISTÃO,2,2155,7,1997,BRASIL,TPP,PARTICULAR,****,****,DESCIDA,PRIVADA,DESTRUÍDA,2,2016-07-30
9036,25819,PRBSM,90,AVIÃO,"CESSNA AIRCRAFT",A188B,PISTÃO,1,1905,1,1974,BRASIL,SAE-AG,AGRÍCOLA,****,****,"NAVEGAÇÃO A BAIXA ALTURA",AGRÍCOLA,SUBSTANCIAL,NULL,2016-07-30
9038,25839,PTOJN,3992,AVIÃO,"CESSNA AIRCRAFT",172RG,PISTÃO,1,1202,4,1982,BRASIL,TPP,PARTICULAR,****,****,INDETERMINADA,PRIVADA,***,4,2016-07-30
9049,26119,PTHVY,3992,HELICÓPTERO,"BELL HELICOPTER",206B,TURBOEIXO,1,1452,5,1990,BRASIL,TPP,PARTICULAR,****,****,INDETERMINADA,PRIVADA,SUBSTANCIAL,2,2016-07-30
9051,26121,PTWBI,859,AVIÃO,"PIPER AIRCRAFT",PA-25-260,PISTÃO,1,1315,1,1976,BRASIL,SAE-AG,AGRÍCOLA,****,****,ESPECIALIZADA,AGRÍCOLA,SUBSTANCIAL,NULL,2016-07-30
9052,26139,PPEJF,4157,HELICÓPTERO,"BELL HELICOPTER",206B,TURBOEIXO,1,1452,5,1986,BRASIL,ADE,"ADMINISTRAÇÃO DIRETA",****,****,MANOBRA,POLICIAL,SUBSTANCIAL,NULL,2016-07-30
9053,26140,PRCAV,3564,HELICÓPTERO,"EUROCOPTER FRANCE","AS 350 B3",TURBOEIXO,1,2250,6,2004,BRASIL,TPX,"TÁXI AÉREO",SDRJ,****,INDETERMINADA,"TÁXI AÉREO",***,1,2016-07-30
9054,49673,PPGBC,222,AVIÃO,"AERO BOERO",AB-115,PISTÃO,1,770,2,1991,BRASIL,PRI,INSTRUÇÃO,SBMG,****,TÁXI,INSTRUÇÃO,SUBSTANCIAL,NULL,2016-07-30
9054,52692,PPGBC,222,AVIÃO,"AERO BOERO",AB-115,PISTÃO,1,770,2,1991,BRASIL,PRI,INSTRUÇÃO,SBMG,SBMG,POUSO,INSTRUÇÃO,LEVE,NULL,2016-07-30
9054,47888,PPGBC,222,AVIÃO,"AERO BOERO",AB-115,PISTÃO,1,770,2,1991,BRASIL,PRI,INSTRUÇÃO,****,****,MANOBRA,INSTRUÇÃO,NENHUM,NULL,2016-07-30
9054,53198,PPGBC,222,AVIÃO,"AERO BOERO",AB-115,PISTÃO,1,770,2,1991,BRASIL,PRI,INSTRUÇÃO,SBMG,SBMG,POUSO,INSTRUÇÃO,SUBSTANCIAL,NULL,2016-07-30
9055,26179,PRABE,4635,AVIÃO,"PIPER AIRCRAFT",PA-25-235,PISTÃO,1,1315,1,1969,BRASIL,SAE-AG,AGRÍCOLA,****,****,"CIRCUITO DE TRÁFEGO",AGRÍCOLA,SUBSTANCIAL,NULL,2016-07-30
9055,38995,PRABE,4635,AVIÃO,"PIPER AIRCRAFT",PA-25-235,PISTÃO,1,1315,1,1969,BRASIL,SAE,ESPECIALIZADA,****,****,"NAVEGAÇÃO A BAIXA ALTURA",ESPECIALIZADA,SUBSTANCIAL,NULL,2016-07-30
9058,26259,PPJGV,2629,AVIÃO,"CESSNA AIRCRAFT",560XL,JATO,2,9072,11,2000,BRASIL,TPN,"NÃO REGULAR",SBRJ,SBSP,DESCIDA,REGULAR,***,NULL,2016-07-30
9064,48762,PTDIS,218,AVIÃO,"PIPER AIRCRAFT",PA-30,PISTÃO,2,1633,6,1969,BRASIL,PRI,INSTRUÇÃO,SBLO,SBCG,MANOBRA,INSTRUÇÃO,SUBSTANCIAL,NULL,2016-07-30
9074,43262,PTUIX,1049,AVIÃO,"NEIVA INDUSTRIA AERONAUTICA",EMB-202,PISTÃO,1,1800,1,1994,BRASIL,SAE-AG,AGRÍCOLA,****,****,DECOLAGEM,AGRÍCOLA,SUBSTANCIAL,NULL,2016-07-30
9074,26421,PTUIX,1049,AVIÃO,"NEIVA INDUSTRIA AERONAUTICA",EMB-202,PISTÃO,1,1800,1,1994,BRASIL,SAE-AG,AGRÍCOLA,****,****,POUSO,AGRÍCOLA,SUBSTANCIAL,NULL,2016-07-30
9075,26439,PTWEX,1378,AVIÃO,"NEIVA INDUSTRIA AERONAUTICA",EMB-810D,PISTÃO,2,2155,7,1988,BRASIL,TPX,"TÁXI AÉREO",****,****,POUSO,"TÁXI AÉREO",SUBSTANCIAL,NULL,2016-07-30
9075,46257,PTWEX,1378,AVIÃO,"NEIVA INDUSTRIA AERONAUTICA",EMB-810D,PISTÃO,2,2155,7,1988,BRASIL,TPX,"TÁXI AÉREO",SBTT,SBTF,CRUZEIRO,"TÁXI AÉREO",SUBSTANCIAL,NULL,2016-07-30
